countrycode,input_adm_area_1,input_adm_area_2,input_adm_area_3,adm_area_1,adm_area_2,adm_area_3,gid
USA,Massachusetts,Essex,,Massachusetts,Essex,,USA.22.5_1
USA,Massachusetts,Franklin,,Massachusetts,Franklin,,USA.22.6_1
USA,Massachusetts,Hampden,,Massachusetts,Hampden,,USA.22.7_1
USA,Massachusetts,Hampshire,,Massachusetts,Hampshire,,USA.22.8_1
USA,Massachusetts,Middlesex,,Massachusetts,Middlesex,,USA.22.9_1
USA,Massachusetts,Nantucket,,Massachusetts,Nantucket,,USA.22.10_1
USA,Massachusetts,Norfolk,,Massachusetts,Norfolk,,USA.22.11_1
USA,Massachusetts,Plymouth,,Massachusetts,Plymouth,,USA.22.12_1
USA,Massachusetts,Suffolk,,Massachusetts,Suffolk,,USA.22.13_1
USA,Massachusetts,Worcester,,Massachusetts,Worcester,,USA.22.14_1
USA,Michigan,Alcona,,Michigan,Alcona,,USA.23.1_1
USA,Michigan,Allegan,,Michigan,Allegan,,USA.23.3_1
USA,Michigan,Alpena,,Michigan,Alpena,,USA.23.4_1
USA,Michigan,Antrim,,Michigan,Antrim,,USA.23.5_1
USA,Michigan,Arenac,,Michigan,Arenac,,USA.23.6_1
USA,Michigan,Baraga,,Michigan,Baraga,,USA.23.7_1
USA,Michigan,Barry,,Michigan,Barry,,USA.23.8_1
USA,Michigan,Bay,,Michigan,Bay,,USA.23.9_1
USA,Michigan,Benzie,,Michigan,Benzie,,USA.23.10_1
USA,Michigan,Berrien,,Michigan,Berrien,,USA.23.11_1
USA,Michigan,Branch,,Michigan,Branch,,USA.23.12_1
USA,Michigan,Calhoun,,Michigan,Calhoun,,USA.23.13_1
USA,Michigan,Cass,,Michigan,Cass,,USA.23.14_1
USA,Michigan,Charlevoix,,Michigan,Charlevoix,,USA.23.15_1
USA,Michigan,Cheboygan,,Michigan,Cheboygan,,USA.23.16_1
USA,Michigan,Chippewa,,Michigan,Chippewa,,USA.23.17_1
USA,Michigan,Clare,,Michigan,Clare,,USA.23.18_1
USA,Michigan,Clinton,,Michigan,Clinton,,USA.23.19_1
USA,Michigan,Crawford,,Michigan,Crawford,,USA.23.20_1
USA,Michigan,Delta,,Michigan,Delta,,USA.23.21_1
USA,Michigan,Dickinson,,Michigan,Dickinson,,USA.23.22_1
USA,Michigan,Eaton,,Michigan,Eaton,,USA.23.23_1
USA,Michigan,Emmet,,Michigan,Emmet,,USA.23.24_1
USA,Michigan,Genesee,,Michigan,Genesee,,USA.23.25_1
USA,Michigan,Gladwin,,Michigan,Gladwin,,USA.23.26_1
USA,Michigan,Gogebic,,Michigan,Gogebic,,USA.23.27_1
USA,Michigan,Grand Traverse,,Michigan,Grand Traverse,,USA.23.28_1
USA,Michigan,Gratiot,,Michigan,Gratiot,,USA.23.29_1
USA,Michigan,Hillsdale,,Michigan,Hillsdale,,USA.23.30_1
USA,Michigan,Houghton,,Michigan,Houghton,,USA.23.31_1
USA,Michigan,Huron,,Michigan,Huron,,USA.23.32_1
USA,Michigan,Ingham,,Michigan,Ingham,,USA.23.33_1
USA,Michigan,Ionia,,Michigan,Ionia,,USA.23.34_1
USA,Michigan,Iosco,,Michigan,Iosco,,USA.23.35_1
USA,Michigan,Isabella,,Michigan,Isabella,,USA.23.37_1
USA,Michigan,Jackson,,Michigan,Jackson,,USA.23.38_1
USA,Michigan,Kalamazoo,,Michigan,Kalamazoo,,USA.23.39_1
USA,Michigan,Kalkaska,,Michigan,Kalkaska,,USA.23.40_1
USA,Michigan,Kent,,Michigan,Kent,,USA.23.41_1
USA,Michigan,Lake,,Michigan,Lake,,USA.23.43_1
USA,Michigan,Lapeer,,Michigan,Lapeer,,USA.23.48_1
USA,Michigan,Leelanau,,Michigan,Leelanau,,USA.23.49_1
USA,Michigan,Lenawee,,Michigan,Lenawee,,USA.23.50_1
USA,Michigan,Livingston,,Michigan,Livingston,,USA.23.51_1
USA,Michigan,Luce,,Michigan,Luce,,USA.23.52_1
USA,Michigan,Mackinac,,Michigan,Mackinac,,USA.23.53_1
USA,Michigan,Macomb,,Michigan,Macomb,,USA.23.54_1
USA,Michigan,Manistee,,Michigan,Manistee,,USA.23.55_1
USA,Michigan,Marquette,,Michigan,Marquette,,USA.23.56_1
USA,Michigan,Mason,,Michigan,Mason,,USA.23.57_1
USA,Michigan,Mecosta,,Michigan,Mecosta,,USA.23.58_1
USA,Michigan,Menominee,,Michigan,Menominee,,USA.23.59_1
USA,Michigan,Midland,,Michigan,Midland,,USA.23.60_1
USA,Michigan,Missaukee,,Michigan,Missaukee,,USA.23.61_1
USA,Michigan,Monroe,,Michigan,Monroe,,USA.23.62_1
USA,Michigan,Montcalm,,Michigan,Montcalm,,USA.23.63_1
USA,Michigan,Montmorency,,Michigan,Montmorency,,USA.23.64_1
USA,Michigan,Muskegon,,Michigan,Muskegon,,USA.23.65_1
USA,Michigan,Newaygo,,Michigan,Newaygo,,USA.23.66_1
USA,Michigan,Oakland,,Michigan,Oakland,,USA.23.67_1
USA,Michigan,Oceana,,Michigan,Oceana,,USA.23.68_1
USA,Michigan,Ogemaw,,Michigan,Ogemaw,,USA.23.69_1
USA,Michigan,Ontonagon,,Michigan,Ontonagon,,USA.23.70_1
USA,Michigan,Osceola,,Michigan,Osceola,,USA.23.71_1
USA,Michigan,Oscoda,,Michigan,Oscoda,,USA.23.72_1
USA,Michigan,Otsego,,Michigan,Otsego,,USA.23.73_1
USA,Michigan,Ottawa,,Michigan,Ottawa,,USA.23.74_1
USA,Michigan,Presque Isle,,Michigan,Presque Isle,,USA.23.75_1
USA,Michigan,Roscommon,,Michigan,Roscommon,,USA.23.76_1
USA,Michigan,Saginaw,,Michigan,Saginaw,,USA.23.77_1
USA,Michigan,Sanilac,,Michigan,Sanilac,,USA.23.80_1
USA,Michigan,Schoolcraft,,Michigan,Schoolcraft,,USA.23.81_1
USA,Michigan,Shiawassee,,Michigan,Shiawassee,,USA.23.82_1
USA,Michigan,St. Clair,,Michigan,Saint Clair,,USA.23.78_1
USA,Michigan,St. Joseph,,Michigan,Saint Joseph,,USA.23.79_1
USA,Michigan,Tuscola,,Michigan,Tuscola,,USA.23.83_1
USA,Michigan,Van Buren,,Michigan,Van Buren,,USA.23.84_1
USA,Michigan,Washtenaw,,Michigan,Washtenaw,,USA.23.85_1
USA,Michigan,Wayne,,Michigan,Wayne,,USA.23.86_1
USA,Michigan,Wexford,,Michigan,Wexford,,USA.23.87_1
USA,Minnesota,Aitkin,,Minnesota,Aitkin,,USA.24.1_1
USA,Minnesota,Anoka,,Minnesota,Anoka,,USA.24.2_1
USA,Minnesota,Becker,,Minnesota,Becker,,USA.24.3_1
USA,Minnesota,Beltrami,,Minnesota,Beltrami,,USA.24.4_1
USA,Minnesota,Benton,,Minnesota,Benton,,USA.24.5_1
USA,Minnesota,Big Stone,,Minnesota,Big Stone,,USA.24.6_1
USA,Minnesota,Blue Earth,,Minnesota,Blue Earth,,USA.24.7_1
USA,Minnesota,Brown,,Minnesota,Brown,,USA.24.8_1
USA,Minnesota,Carlton,,Minnesota,Carlton,,USA.24.9_1
USA,Minnesota,Carver,,Minnesota,Carver,,USA.24.10_1
USA,Minnesota,Cass,,Minnesota,Cass,,USA.24.11_1
USA,Minnesota,Chippewa,,Minnesota,Chippewa,,USA.24.12_1
USA,Minnesota,Chisago,,Minnesota,Chisago,,USA.24.13_1
USA,Minnesota,Clay,,Minnesota,Clay,,USA.24.14_1
USA,Minnesota,Clearwater,,Minnesota,Clearwater,,USA.24.15_1
USA,Minnesota,Cottonwood,,Minnesota,Cottonwood,,USA.24.17_1
USA,Minnesota,Crow Wing,,Minnesota,Crow Wing,,USA.24.18_1
USA,Minnesota,Dakota,,Minnesota,Dakota,,USA.24.19_1
USA,Minnesota,Dodge,,Minnesota,Dodge,,USA.24.20_1
USA,Minnesota,Douglas,,Minnesota,Douglas,,USA.24.21_1
USA,Minnesota,Faribault,,Minnesota,Faribault,,USA.24.22_1
USA,Minnesota,Fillmore,,Minnesota,Fillmore,,USA.24.23_1
USA,Minnesota,Freeborn,,Minnesota,Freeborn,,USA.24.24_1
USA,Minnesota,Goodhue,,Minnesota,Goodhue,,USA.24.25_1
USA,Minnesota,Grant,,Minnesota,Grant,,USA.24.26_1
USA,Minnesota,Hennepin,,Minnesota,Hennepin,,USA.24.27_1
USA,Minnesota,Houston,,Minnesota,Houston,,USA.24.28_1
USA,Minnesota,Hubbard,,Minnesota,Hubbard,,USA.24.29_1
USA,Minnesota,Isanti,,Minnesota,Isanti,,USA.24.30_1
USA,Minnesota,Itasca,,Minnesota,Itasca,,USA.24.31_1
USA,Minnesota,Jackson,,Minnesota,Jackson,,USA.24.32_1
USA,Minnesota,Kanabec,,Minnesota,Kanabec,,USA.24.33_1
USA,Minnesota,Kandiyohi,,Minnesota,Kandiyohi,,USA.24.34_1
USA,Minnesota,Kittson,,Minnesota,Kittson,,USA.24.35_1
USA,Minnesota,Koochiching,,Minnesota,Koochiching,,USA.24.36_1
USA,Minnesota,Lac qui Parle,,Minnesota,Lac qui Parle,,USA.24.37_1
USA,Minnesota,Lake,,Minnesota,Lake,,USA.24.38_1
USA,Minnesota,Le Sueur,,Minnesota,Le Sueur,,USA.24.41_1
USA,Minnesota,Lincoln,,Minnesota,Lincoln,,USA.24.42_1
USA,Minnesota,Lyon,,Minnesota,Lyon,,USA.24.43_1
USA,Minnesota,Mahnomen,,Minnesota,Mahnomen,,USA.24.44_1
USA,Minnesota,Marshall,,Minnesota,Marshall,,USA.24.45_1
USA,Minnesota,Martin,,Minnesota,Martin,,USA.24.46_1
USA,Minnesota,McLeod,,Minnesota,McLeod,,USA.24.47_1
USA,Minnesota,Meeker,,Minnesota,Meeker,,USA.24.48_1
USA,Minnesota,Mille Lacs,,Minnesota,Mille Lacs,,USA.24.49_1
USA,Minnesota,Morrison,,Minnesota,Morrison,,USA.24.50_1
USA,Minnesota,Mower,,Minnesota,Mower,,USA.24.51_1
USA,Minnesota,Murray,,Minnesota,Murray,,USA.24.52_1
USA,Minnesota,Nicollet,,Minnesota,Nicollet,,USA.24.53_1
USA,Minnesota,Nobles,,Minnesota,Nobles,,USA.24.54_1
USA,Minnesota,Norman,,Minnesota,Norman,,USA.24.55_1
USA,Minnesota,Olmsted,,Minnesota,Olmsted,,USA.24.56_1
USA,Minnesota,Otter Tail,,Minnesota,Otter Tail,,USA.24.57_1
USA,Minnesota,Pennington,,Minnesota,Pennington,,USA.24.58_1
USA,Minnesota,Pine,,Minnesota,Pine,,USA.24.59_1
USA,Minnesota,Pipestone,,Minnesota,Pipestone,,USA.24.60_1
USA,Minnesota,Polk,,Minnesota,Polk,,USA.24.61_1
USA,Minnesota,Pope,,Minnesota,Pope,,USA.24.62_1
USA,Minnesota,Ramsey,,Minnesota,Ramsey,,USA.24.63_1
USA,Minnesota,Red Lake,,Minnesota,Red Lake,,USA.24.64_1
USA,Minnesota,Redwood,,Minnesota,Redwood,,USA.24.65_1
USA,Minnesota,Renville,,Minnesota,Renville,,USA.24.66_1
USA,Minnesota,Rice,,Minnesota,Rice,,USA.24.67_1
USA,Minnesota,Rock,,Minnesota,Rock,,USA.24.68_1
USA,Minnesota,Roseau,,Minnesota,Roseau,,USA.24.69_1
USA,Minnesota,Scott,,Minnesota,Scott,,USA.24.71_1
USA,Minnesota,Sherburne,,Minnesota,Sherburne,,USA.24.72_1
USA,Minnesota,Sibley,,Minnesota,Sibley,,USA.24.73_1
USA,Minnesota,St. Louis,,Minnesota,Saint Louis,,USA.24.70_1
USA,Minnesota,Stearns,,Minnesota,Stearns,,USA.24.74_1
USA,Minnesota,Steele,,Minnesota,Steele,,USA.24.75_1
USA,Minnesota,Swift,,Minnesota,Swift,,USA.24.77_1
USA,Minnesota,Todd,,Minnesota,Todd,,USA.24.78_1
USA,Minnesota,Traverse,,Minnesota,Traverse,,USA.24.79_1
USA,Minnesota,Wabasha,,Minnesota,Lake Superior,,USA.24.40_1
USA,Minnesota,Wabasha,,Minnesota,Wabasha,,USA.24.80_1
USA,Minnesota,Wadena,,Minnesota,Wadena,,USA.24.81_1
USA,Minnesota,Waseca,,Minnesota,Waseca,,USA.24.82_1
USA,Minnesota,Washington,,Minnesota,Washington,,USA.24.83_1
USA,Minnesota,Watonwan,,Minnesota,Watonwan,,USA.24.84_1
USA,Minnesota,Wilkin,,Minnesota,Wilkin,,USA.24.85_1
USA,Minnesota,Winona,,Minnesota,Winona,,USA.24.86_1
USA,Minnesota,Wright,,Minnesota,Wright,,USA.24.87_1
USA,Minnesota,Yellow Medicine,,Minnesota,Yellow Medicine,,USA.24.88_1
USA,Mississippi,Adams,,Mississippi,Adams,,USA.25.1_1
USA,Mississippi,Alcorn,,Mississippi,Alcorn,,USA.25.2_1
USA,Mississippi,Amite,,Mississippi,Amite,,USA.25.3_1
USA,Mississippi,Attala,,Mississippi,Attala,,USA.25.4_1
USA,Mississippi,Benton,,Mississippi,Benton,,USA.25.5_1
USA,Mississippi,Bolivar,,Mississippi,Bolivar,,USA.25.6_1
USA,Mississippi,Calhoun,,Mississippi,Calhoun,,USA.25.7_1
USA,Mississippi,Carroll,,Mississippi,Carroll,,USA.25.8_1
USA,Mississippi,Chickasaw,,Mississippi,Chickasaw,,USA.25.9_1
USA,Mississippi,Choctaw,,Mississippi,Choctaw,,USA.25.10_1
USA,Mississippi,Claiborne,,Mississippi,Claiborne,,USA.25.11_1
USA,Mississippi,Clarke,,Mississippi,Clarke,,USA.25.12_1
USA,Mississippi,Clay,,Mississippi,Clay,,USA.25.13_1
USA,Mississippi,Coahoma,,Mississippi,Coahoma,,USA.25.14_1
USA,Mississippi,Copiah,,Mississippi,Copiah,,USA.25.15_1
USA,Mississippi,Covington,,Mississippi,Covington,,USA.25.16_1
USA,Mississippi,DeSoto,,Mississippi,Desoto,,USA.25.17_1
USA,Mississippi,Forrest,,Mississippi,Forrest,,USA.25.18_1
USA,Mississippi,Franklin,,Mississippi,Franklin,,USA.25.19_1
USA,Mississippi,George,,Mississippi,George,,USA.25.20_1
USA,Mississippi,Greene,,Mississippi,Greene,,USA.25.21_1
USA,Mississippi,Grenada,,Mississippi,Grenada,,USA.25.22_1
USA,Mississippi,Hancock,,Mississippi,Hancock,,USA.25.23_1
USA,Mississippi,Harrison,,Mississippi,Harrison,,USA.25.24_1
USA,Mississippi,Hinds,,Mississippi,Hinds,,USA.25.25_1
USA,Mississippi,Holmes,,Mississippi,Holmes,,USA.25.26_1
USA,Mississippi,Humphreys,,Mississippi,Humphreys,,USA.25.27_1
USA,Mississippi,Itawamba,,Mississippi,Itawamba,,USA.25.29_1
USA,Mississippi,Jackson,,Mississippi,Jackson,,USA.25.30_1
USA,Mississippi,Jasper,,Mississippi,Jasper,,USA.25.31_1
USA,Mississippi,Jefferson Davis,,Mississippi,Jefferson Davis,,USA.25.33_1
USA,Mississippi,Jefferson,,Mississippi,Jefferson,,USA.25.32_1
USA,Mississippi,Jones,,Mississippi,Jones,,USA.25.34_1
USA,Mississippi,Kemper,,Mississippi,Kemper,,USA.25.35_1
USA,Mississippi,Lafayette,,Mississippi,Lafayette,,USA.25.36_1
USA,Mississippi,Lamar,,Mississippi,Lamar,,USA.25.37_1
USA,Mississippi,Lauderdale,,Mississippi,Lauderdale,,USA.25.38_1
USA,Mississippi,Lawrence,,Mississippi,Lawrence,,USA.25.39_1
USA,Mississippi,Leake,,Mississippi,Leake,,USA.25.40_1
USA,Mississippi,Lee,,Mississippi,Lee,,USA.25.41_1
USA,Mississippi,Leflore,,Mississippi,Leflore,,USA.25.42_1
USA,Mississippi,Lincoln,,Mississippi,Lincoln,,USA.25.43_1
USA,Mississippi,Lowndes,,Mississippi,Lowndes,,USA.25.44_1
USA,Mississippi,Madison,,Mississippi,Madison,,USA.25.45_1
USA,Mississippi,Marion,,Mississippi,Marion,,USA.25.46_1
USA,Mississippi,Marshall,,Mississippi,Marshall,,USA.25.47_1
USA,Mississippi,Monroe,,Mississippi,Monroe,,USA.25.48_1
USA,Mississippi,Montgomery,,Mississippi,Montgomery,,USA.25.49_1
USA,Mississippi,Neshoba,,Mississippi,Neshoba,,USA.25.50_1
USA,Mississippi,Newton,,Mississippi,Newton,,USA.25.51_1
USA,Mississippi,Noxubee,,Mississippi,Noxubee,,USA.25.52_1
USA,Mississippi,Oktibbeha,,Mississippi,Oktibbeha,,USA.25.53_1
USA,Mississippi,Panola,,Mississippi,Panola,,USA.25.54_1
USA,Mississippi,Pearl River,,Mississippi,Pearl River,,USA.25.55_1
USA,Mississippi,Perry,,Mississippi,Perry,,USA.25.56_1
USA,Mississippi,Pike,,Mississippi,Pike,,USA.25.57_1
USA,Mississippi,Pontotoc,,Mississippi,Pontotoc,,USA.25.58_1
USA,Mississippi,Prentiss,,Mississippi,Prentiss,,USA.25.59_1
USA,Mississippi,Quitman,,Mississippi,Quitman,,USA.25.60_1
USA,Mississippi,Rankin,,Mississippi,Rankin,,USA.25.61_1
USA,Mississippi,Scott,,Mississippi,Scott,,USA.25.62_1
USA,Mississippi,Sharkey,,Mississippi,Sharkey,,USA.25.63_1
USA,Mississippi,Simpson,,Mississippi,Simpson,,USA.25.64_1
USA,Mississippi,Smith,,Mississippi,Smith,,USA.25.65_1
USA,Mississippi,Stone,,Mississippi,Stone,,USA.25.66_1
USA,Mississippi,Sunflower,,Mississippi,Sunflower,,USA.25.67_1
USA,Mississippi,Tallahatchie,,Mississippi,Tallahatchie,,USA.25.68_1
USA,Mississippi,Tate,,Mississippi,Tate,,USA.25.69_1
USA,Mississippi,Tippah,,Mississippi,Tippah,,USA.25.70_1
USA,Mississippi,Tishomingo,,Mississippi,Tishomingo,,USA.25.71_1
USA,Mississippi,Tunica,,Mississippi,Tunica,,USA.25.72_1
USA,Mississippi,Union,,Mississippi,Union,,USA.25.73_1
USA,Mississippi,Walthall,,Mississippi,Walthall,,USA.25.74_1
USA,Mississippi,Warren,,Mississippi,Warren,,USA.25.75_1
USA,Mississippi,Washington,,Mississippi,Washington,,USA.25.76_1
USA,Mississippi,Wayne,,Mississippi,Wayne,,USA.25.77_1
USA,Mississippi,Webster,,Mississippi,Webster,,USA.25.78_1
USA,Mississippi,Wilkinson,,Mississippi,Wilkinson,,USA.25.79_1
USA,Mississippi,Winston,,Mississippi,Winston,,USA.25.80_1
USA,Mississippi,Yalobusha,,Mississippi,Yalobusha,,USA.25.81_1
USA,Mississippi,Yazoo,,Mississippi,Yazoo,,USA.25.82_1
USA,Missouri,Adair,,Missouri,Adair,,USA.26.1_1
USA,Missouri,Andrew,,Missouri,Andrew,,USA.26.2_1
USA,Missouri,Atchison,,Missouri,Atchison,,USA.26.3_1
USA,Missouri,Audrain,,Missouri,Audrain,,USA.26.4_1
USA,Missouri,Barry,,Missouri,Barry,,USA.26.5_1
USA,Missouri,Bates,,Missouri,Bates,,USA.26.7_1
USA,Missouri,Benton,,Missouri,Benton,,USA.26.8_1
USA,Missouri,Bollinger,,Missouri,Bollinger,,USA.26.9_1
USA,Missouri,Boone,,Missouri,Boone,,USA.26.10_1
USA,Missouri,Buchanan,,Missouri,Buchanan,,USA.26.11_1
USA,Missouri,Butler,,Missouri,Butler,,USA.26.12_1
USA,Missouri,Caldwell,,Missouri,Caldwell,,USA.26.13_1
USA,Missouri,Callaway,,Missouri,Callaway,,USA.26.14_1
USA,Missouri,Camden,,Missouri,Camden,,USA.26.15_1
USA,Missouri,Cape Girardeau,,Missouri,Cape Girardeau,,USA.26.16_1
USA,Missouri,Carroll,,Missouri,Carroll,,USA.26.17_1
USA,Missouri,Carter,,Missouri,Carter,,USA.26.18_1
USA,Missouri,Cass,,Missouri,Cass,,USA.26.19_1
USA,Missouri,Cedar,,Missouri,Cedar,,USA.26.20_1
USA,Missouri,Chariton,,Missouri,Chariton,,USA.26.21_1
USA,Missouri,Christian,,Missouri,Christian,,USA.26.22_1
USA,Missouri,Clark,,Missouri,Clark,,USA.26.23_1
USA,Missouri,Clay,,Missouri,Clay,,USA.26.24_1
USA,Missouri,Clinton,,Missouri,Clinton,,USA.26.25_1
USA,Missouri,Cole,,Missouri,Cole,,USA.26.26_1
USA,Missouri,Cooper,,Missouri,Cooper,,USA.26.27_1
USA,Missouri,Crawford,,Missouri,Crawford,,USA.26.28_1
USA,Missouri,Dallas,,Missouri,Dallas,,USA.26.30_1
USA,Missouri,Daviess,,Missouri,Daviess,,USA.26.31_1
USA,Missouri,DeKalb,,Missouri,De Kalb,,USA.26.32_1
USA,Missouri,Dent,,Missouri,Dent,,USA.26.33_1
USA,Missouri,Dunklin,,Missouri,Dunklin,,USA.26.35_1
USA,Missouri,Franklin,,Missouri,Franklin,,USA.26.36_1
USA,Missouri,Gasconade,,Missouri,Gasconade,,USA.26.37_1
USA,Missouri,Gentry,,Missouri,Gentry,,USA.26.38_1
USA,Missouri,Greene,,Missouri,Greene,,USA.26.39_1
USA,Missouri,Grundy,,Missouri,Grundy,,USA.26.40_1
USA,Missouri,Harrison,,Missouri,Harrison,,USA.26.41_1
USA,Missouri,Henry,,Missouri,Henry,,USA.26.42_1
USA,Missouri,Holt,,Missouri,Holt,,USA.26.44_1
USA,Missouri,Howard,,Missouri,Howard,,USA.26.45_1
USA,Missouri,Howell,,Missouri,Howell,,USA.26.46_1
USA,Missouri,Iron,,Missouri,Iron,,USA.26.47_1
USA,Missouri,Jackson,,Missouri,Jackson,,USA.26.48_1
USA,Missouri,Jasper,,Missouri,Jasper,,USA.26.49_1
USA,Missouri,Jefferson,,Missouri,Jefferson,,USA.26.50_1
USA,Missouri,Johnson,,Missouri,Johnson,,USA.26.51_1
USA,Missouri,Laclede,,Missouri,Laclede,,USA.26.53_1
USA,Missouri,Lafayette,,Missouri,Lafayette,,USA.26.54_1
USA,Missouri,Lawrence,,Missouri,Lawrence,,USA.26.55_1
USA,Missouri,Lewis,,Missouri,Lewis,,USA.26.56_1
USA,Missouri,Lincoln,,Missouri,Lincoln,,USA.26.57_1
USA,Missouri,Linn,,Missouri,Linn,,USA.26.58_1
USA,Missouri,Livingston,,Missouri,Livingston,,USA.26.59_1
USA,Missouri,Macon,,Missouri,Macon,,USA.26.60_1
USA,Missouri,Madison,,Missouri,Madison,,USA.26.61_1
USA,Missouri,Maries,,Missouri,Maries,,USA.26.62_1
USA,Missouri,Marion,,Missouri,Marion,,USA.26.63_1
USA,Missouri,McDonald,,Missouri,McDonald,,USA.26.64_1
USA,Missouri,Miller,,Missouri,Miller,,USA.26.66_1
USA,Missouri,Mississippi,,Missouri,Mississippi,,USA.26.67_1
USA,Missouri,Moniteau,,Missouri,Moniteau,,USA.26.68_1
USA,Missouri,Montgomery,,Missouri,Montgomery,,USA.26.70_1
USA,Missouri,Morgan,,Missouri,Morgan,,USA.26.71_1
USA,Missouri,New Madrid,,Missouri,New Madrid,,USA.26.72_1
USA,Missouri,Newton,,Missouri,Newton,,USA.26.73_1
USA,Missouri,Nodaway,,Missouri,Nodaway,,USA.26.74_1
USA,Missouri,Oregon,,Missouri,Oregon,,USA.26.75_1
USA,Missouri,Osage,,Missouri,Osage,,USA.26.76_1
USA,Missouri,Pemiscot,,Missouri,Pemiscot,,USA.26.78_1
USA,Missouri,Perry,,Missouri,Perry,,USA.26.79_1
USA,Missouri,Pettis,,Missouri,Pettis,,USA.26.80_1
USA,Missouri,Phelps,,Missouri,Phelps,,USA.26.81_1
USA,Missouri,Pike,,Missouri,Pike,,USA.26.82_1
USA,Missouri,Platte,,Missouri,Platte,,USA.26.83_1
USA,Missouri,Polk,,Missouri,Polk,,USA.26.84_1
USA,Missouri,Pulaski,,Missouri,Pulaski,,USA.26.85_1
USA,Missouri,Ralls,,Missouri,Ralls,,USA.26.87_1
USA,Missouri,Randolph,,Missouri,Randolph,,USA.26.88_1
USA,Missouri,Ray,,Missouri,Ray,,USA.26.89_1
USA,Missouri,Reynolds,,Missouri,Reynolds,,USA.26.90_1
USA,Missouri,Ripley,,Missouri,Ripley,,USA.26.91_1
USA,Missouri,Saline,,Missouri,Saline,,USA.26.97_1
USA,Missouri,Schuyler,,Missouri,Schuyler,,USA.26.98_1
USA,Missouri,Scotland,,Missouri,Scotland,,USA.26.99_1
USA,Missouri,Scott,,Missouri,Scott,,USA.26.100_1
USA,Missouri,Shelby,,Missouri,Shelby,,USA.26.102_1
USA,Missouri,St. Charles,,Missouri,Saint Charles,,USA.26.92_1
USA,Missouri,St. Clair,,Missouri,Saint Clair,,USA.26.93_1
USA,Missouri,St. Francois,,Missouri,Saint Francois,,USA.26.94_1
USA,Missouri,St. Louis,,Missouri,Saint Louis,,USA.26.95_1
USA,Missouri,Ste. Genevieve,,Missouri,Sainte Genevieve,,USA.26.96_1
USA,Missouri,Stoddard,,Missouri,Stoddard,,USA.26.103_1
USA,Missouri,Stone,,Missouri,Stone,,USA.26.104_1
USA,Missouri,Sullivan,,Missouri,Sullivan,,USA.26.105_1
USA,Missouri,Taney,,Missouri,Taney,,USA.26.106_1
USA,Missouri,Vernon,,Missouri,Vernon,,USA.26.108_1
USA,Missouri,Warren,,Missouri,Warren,,USA.26.109_1
USA,Missouri,Washington,,Missouri,Washington,,USA.26.110_1
USA,Missouri,Webster,,Missouri,Webster,,USA.26.112_1
USA,Missouri,Worth,,Missouri,Worth,,USA.26.113_1
USA,Missouri,Wright,,Missouri,Wright,,USA.26.114_1
USA,Montana,Beaverhead,,Montana,Beaverhead,,USA.27.1_1
USA,Montana,Big Horn,,Montana,Big Horn,,USA.27.2_1
USA,Montana,Broadwater,,Montana,Broadwater,,USA.27.4_1
USA,Montana,Carbon,,Montana,Carbon,,USA.27.5_1
USA,Montana,Cascade,,Montana,Cascade,,USA.27.7_1
USA,Montana,Deer Lodge,,Montana,Deer Lodge,,USA.27.12_1
USA,Montana,Flathead,,Montana,Flathead,,USA.27.15_1
USA,Montana,Gallatin,,Montana,Gallatin,,USA.27.16_1
USA,Montana,Glacier,,Montana,Glacier,,USA.27.18_1
USA,Montana,Golden Valley,,Montana,Golden Valley,,USA.27.19_1
USA,Montana,Hill,,Montana,Hill,,USA.27.21_1
USA,Montana,Jefferson,,Montana,Jefferson,,USA.27.22_1
USA,Montana,Lake,,Montana,Lake,,USA.27.24_1
USA,Montana,Lewis and Clark,,Montana,Lewis and Clark,,USA.27.25_1
USA,Montana,Liberty,,Montana,Liberty,,USA.27.26_1
USA,Montana,Lincoln,,Montana,Lincoln,,USA.27.27_1
USA,Montana,Madison,,Montana,Madison,,USA.27.28_1
USA,Montana,Meagher,,Montana,Meagher,,USA.27.30_1
USA,Montana,Missoula,,Montana,Missoula,,USA.27.32_1
USA,Montana,Musselshell,,Montana,Musselshell,,USA.27.33_1
USA,Montana,Park,,Montana,Park,,USA.27.34_1
USA,Montana,Pondera,,Montana,Pondera,,USA.27.37_1
USA,Montana,Ravalli,,Montana,Ravalli,,USA.27.41_1
USA,Montana,Richland,,Montana,Richland,,USA.27.42_1
USA,Montana,Roosevelt,,Montana,Roosevelt,,USA.27.43_1
USA,Montana,Silver Bow,,Montana,Silver Bow,,USA.27.47_1
USA,Montana,Stillwater,,Montana,Stillwater,,USA.27.48_1
USA,Montana,Toole,,Montana,Toole,,USA.27.51_1
USA,Montana,Wheatland,,Montana,Wheatland,,USA.27.54_1
USA,Montana,Yellowstone,,Montana,Yellowstone,,USA.27.56_1
USA,Nebraska,Adams,,Nebraska,Adams,,USA.28.1_1
USA,Nebraska,Antelope,,Nebraska,Antelope,,USA.28.2_1
USA,Nebraska,Boone,,Nebraska,Boone,,USA.28.6_1
USA,Nebraska,Box Butte,,Nebraska,Box Butte,,USA.28.7_1
USA,Nebraska,Buffalo,,Nebraska,Buffalo,,USA.28.10_1
USA,Nebraska,Burt,,Nebraska,Burt,,USA.28.11_1
